,datetime,eo_code,motohours
8395,2022-03-07,100000062396,62854.16
8397,2022-03-07,100000062395,62778.079
8399,2022-03-07,100000065636,59573.567
8401,2022-03-07,100000065635,62237.422
8403,2022-03-07,100000065634,60948.004
8405,2022-03-07,100000065633,59573.331
8407,2022-03-07,100000065632,59483.242
8409,2022-03-07,100000065631,58827.724
8411,2022-03-07,100000065630,62248.151
8413,2022-03-07,100000065629,62418.185
8415,2022-03-07,100000065628,55095.005
8417,2022-03-07,100000065611,86483.696
8419,2022-03-07,100000065609,83396.965
8421,2022-03-07,100000065608,85563.525
8423,2022-03-07,100000065607,85130.479
8425,2022-03-07,100000065606,90403.984
8427,2022-03-07,100000065968,83539.453
8429,2022-03-07,100000065620,85817.135
8431,2022-03-07,100000065619,81239.759
8433,2022-03-07,100000065617,84190.5
8435,2022-03-07,100000065616,87461.897
8437,2022-03-07,100000065615,85394.84
8439,2022-03-07,100000065614,86323.735
8441,2022-03-07,100000065613,87251.251
8443,2022-03-07,100000065612,88235.495
8445,2022-03-07,100000065967,80909.445
8447,2022-03-07,100000065974,83193.576
8450,2022-03-07,100000065971,83660.843
8452,2022-03-07,100000065970,85797.208
8454,2022-03-07,100000065969,80640.512
8456,2022-03-07,100000062384,80314.895
8458,2022-03-07,100000062382,81015.666
8460,2022-03-07,100000062381,82107.557
8462,2022-03-07,100000065976,84229.393
8464,2022-03-07,100000065622,83644.059
8466,2022-03-07,100000065975,80161.669
8468,2022-03-07,100000062380,80969.811
8470,2022-03-07,100000062379,96323.213
8472,2022-03-07,100000062377,97146.673
8474,2022-03-07,100000062376,95655.181
8476,2022-03-07,100000062373,97417.898
8478,2022-03-07,100000062372,97470.986
8480,2022-03-07,100000062371,98295.562
8482,2022-03-07,100000062370,102088.376
8484,2022-03-07,100000062369,98524.671
8486,2022-03-07,100000028868,97365.121
8488,2022-03-07,100000065979,43215.096
8489,2022-03-07,100000062391,65088.77
8490,2022-03-07,100000065975,80151.009
8491,2022-03-07,100000065969,80628.752
8492,2022-03-07,100000008674,31671.87
8493,2022-03-07,100000008673,32359.48
8494,2022-03-07,100000065981,43464.129
8496,2022-03-07,100000065980,43901.171
8499,2022-03-07,100000065978,43361.572
8501,2022-03-07,100000065977,42547.432
8503,2022-03-07,100000065635,62225.422
8505,2022-03-07,100000065636,59561.567
8507,2022-03-07,100000065634,60936.794
8509,2022-03-07,100000065633,59561.331
8511,2022-03-07,100000065631,58816.224
8513,2022-03-07,100000065629,62407.655
8515,2022-03-07,100000065632,59471.832
8517,2022-03-07,100000065630,62236.821
8519,2022-03-07,100000065628,55083.685
8521,2022-03-07,100000065627,62960.538
8523,2022-03-07,100000065625,61758.116
8525,2022-03-07,100000065623,64983.893
8527,2022-03-07,100000065624,63537.197
8529,2022-03-07,100000065626,64365.837
8531,2022-03-07,100000065643,71288.693
8533,2022-03-07,100000065641,72314.314
8535,2022-03-07,100000065638,71606.693
8537,2022-03-07,100000065639,73594.582
8539,2022-03-07,100000065637,74310.818
8541,2022-03-07,100000065640,71801.913
8543,2022-03-07,100000065622,83633.079
8545,2022-03-07,100000065620,85805.665
8547,2022-03-07,100000065619,81228.489
8549,2022-03-07,100000065617,84179.63
8551,2022-03-07,100000065616,87450.347
8553,2022-03-07,100000065615,85383.43
8555,2022-03-07,100000065614,86313.345
8557,2022-03-07,100000065613,87240.061
8559,2022-03-07,100000065612,88224.075
8561,2022-03-07,100000065611,86480.696
8563,2022-03-07,100000065609,83386.175
8565,2022-03-07,100000065608,85552.075
8567,2022-03-07,100000065607,85118.889
8569,2022-03-07,100000065606,90401.984
8571,2022-03-07,100000062385,52829.353
8573,2022-03-07,100000062387,56546.484
8575,2022-03-07,100000062388,59406.971
8577,2022-03-07,100000062389,56504.557
8579,2022-03-07,100000062386,56445.123
8581,2022-03-07,100000062399,62308.121
8583,2022-03-07,100000062398,60468.081
8585,2022-03-07,100000062397,63466.326
8587,2022-03-07,100000062396,62843.04
8589,2022-03-07,100000062395,62766.239
8591,2022-03-07,100000062390,66773.187
8593,2022-03-07,100000062392,64986.642
8595,2022-03-07,100000062394,65516.316
8597,2022-03-07,100000062393,60274.033
8600,2022-03-07,100000062384,80303.445
8602,2022-03-07,100000062382,81005.617
8604,2022-03-07,100000062381,82098.222
8606,2022-03-07,100000065976,84217.553
8609,2022-03-07,100000062380,80958.211
8611,2022-03-07,100000065967,80897.655
8613,2022-03-07,100000065974,83181.666
8615,2022-03-07,100000065972,83784.074
8617,2022-03-07,100000065971,83648.953
8619,2022-03-07,100000065970,85788.788
8622,2022-03-07,100000065968,83528.653
8624,2022-03-07,100000062376,95643.701
8626,2022-03-07,100000062377,97135.763
8628,2022-03-07,100000062379,96311.263
8630,2022-03-07,100000062373,97406.198
8632,2022-03-07,100000062372,97461.151
8634,2022-03-07,100000062371,98283.752
8636,2022-03-07,100000062370,102077.976
8638,2022-03-07,100000062369,98513.111
8640,2022-03-07,100000028868,97353.141
8642,2022-03-06,100000062385,52817.383
8643,2022-03-06,100000062380,80946.341
8645,2022-03-07,100000008674,31660.38
8646,2022-03-07,100000008673,32347.86
8647,2022-03-08,100000084396,31657.0
8649,2022-03-08,100000084397,29479.0
8651,2022-03-08,100000084399,29938.0
8653,2022-03-08,100000084400,26627.0
8655,2022-03-08,100000084401,30349.0
8658,2022-03-08,100000084403,30035.0
8660,2022-03-06,100000065640,71789.963
8662,2022-03-06,100000065639,73582.582
8664,2022-03-06,100000065638,71594.693
8666,2022-03-08,100000084404,29203.0
8668,2022-03-06,100000065637,74300.538
8669,2022-03-08,100000084405,29062.0
8671,2022-03-08,100000084406,29576.0
8674,2022-03-06,100000065643,71276.693
8676,2022-03-06,100000065641,72302.314
8678,2022-03-08,100000084408,29121.0
8680,2022-03-08,100000084409,29106.0
8682,2022-03-06,100000065981,43452.129
8684,2022-03-06,100000065980,43889.291
8686,2022-03-06,100000065979,43204.387
8688,2022-03-06,100000065978,43349.632
8690,2022-03-06,100000065977,42537.402
8692,2022-03-06,100000062394,65512.126
8693,2022-03-06,100000062393,60263.054
8695,2022-03-06,100000062392,64975.769
8697,2022-03-06,100000062391,65078.048
8699,2022-03-06,100000062390,66761.327
8701,2022-03-06,100000062389,56493.319
8703,2022-03-06,100000062388,59395.898
8705,2022-03-06,100000062387,56534.884
8707,2022-03-06,100000062386,56434.35
8710,2022-03-06,100000065627,62948.538
8712,2022-03-06,100000065626,64353.837
8714,2022-03-06,100000065625,61746.116
8716,2022-03-06,100000065624,63525.197
8718,2022-03-06,100000065623,64973.484
8720,2022-03-06,100000062399,62296.141
8722,2022-03-06,100000062398,60456.281
8724,2022-03-06,100000062397,63454.336
8726,2022-03-06,100000062396,62831.05
8728,2022-03-06,100000062395,62755.199
8730,2022-03-06,100000065636,59549.607
8732,2022-03-06,100000065635,62213.422
8733,2022-03-08,100000084410,29029.0
8736,2022-03-06,100000065634,60931.034
8739,2022-03-06,100000065633,59549.331
8741,2022-03-06,100000065632,59460.162
8742,2022-03-08,100000084411,28443.0
8745,2022-03-06,100000065631,58804.224
8748,2022-03-06,100000065630,62225.201
8750,2022-03-06,100000065629,62395.985
8751,2022-03-08,100000084412,26580.0
8754,2022-03-06,100000065628,55071.685
8756,2022-03-06,100000062382,80993.717
8758,2022-03-06,100000062381,82086.292
8760,2022-03-06,100000065976,84205.593
8762,2022-03-06,100000065622,83621.079
8764,2022-03-06,100000065975,80139.965
8766,2022-03-06,100000065974,83171.071
8768,2022-03-06,100000065972,83772.464
8770,2022-03-06,100000065971,83637.063
8772,2022-03-06,100000065970,85781.918
8774,2022-03-06,100000065969,80617.762
8776,2022-03-06,100000065968,83518.614
8778,2022-03-06,100000062384,80291.495
8780,2022-03-06,100000065611,86468.866
8782,2022-03-06,100000065609,83374.175
8784,2022-03-06,100000065608,85541.615
8786,2022-03-06,100000065607,85111.249
8788,2022-03-06,100000065606,90389.984
8790,2022-03-06,100000065620,85793.895
8792,2022-03-06,100000065619,81216.999
8794,2022-03-06,100000065617,84167.66
8796,2022-03-06,100000065616,87439.628
8798,2022-03-06,100000065615,85371.46
8800,2022-03-06,100000065614,86301.345
8802,2022-03-06,100000065613,87229.221
8804,2022-03-06,100000065612,88212.185
8806,2022-03-06,100000065967,80886.682
8809,2022-03-06,100000062379,96299.303
8811,2022-03-06,100000062377,97123.833
8813,2022-03-06,100000062376,95631.801
8815,2022-03-06,100000062373,97395.658
8817,2022-03-06,100000062372,97449.271
8819,2022-03-06,100000062371,98272.647
8821,2022-03-06,100000062370,102067.733
8823,2022-03-06,100000062369,98502.179
8825,2022-03-06,100000028868,97341.221
8827,2022-03-06,100000065967,80874.882
8828,2022-03-06,100000062384,80279.515
8830,2022-03-06,100000008674,31648.69
8831,2022-03-06,100000008673,32336.16
8832,2022-03-06,100000065981,43440.199
8834,2022-03-06,100000065980,43877.421
8836,2022-03-06,100000065979,43192.837
8838,2022-03-06,100000065978,43338.752
8840,2022-03-06,100000065977,42529.812
8842,2022-03-06,100000065635,62201.422
8844,2022-03-06,100000065636,59537.607
8846,2022-03-06,100000065634,60919.034
8848,2022-03-06,100000065633,59538.711
8850,2022-03-06,100000065631,58792.544
8852,2022-03-06,100000065629,62384.605
8854,2022-03-06,100000065632,59448.572
8856,2022-03-06,100000065630,62213.731
8858,2022-03-06,100000065628,55060.605
8860,2022-03-06,100000065627,62936.898
8862,2022-03-06,100000065625,61734.626
8864,2022-03-06,100000065623,64962.164
8866,2022-03-06,100000065624,63513.507
8868,2022-03-06,100000065626,64342.427
8870,2022-03-06,100000065643,71265.043
8872,2022-03-06,100000065641,72290.714
8874,2022-03-06,100000065638,71583.063
8876,2022-03-06,100000065639,73576.302
8878,2022-03-06,100000065637,74299.538
8880,2022-03-06,100000065640,71778.553
8882,2022-03-06,100000065622,83609.079
8884,2022-03-06,100000065620,85781.895
8886,2022-03-06,100000065619,81205.379
8888,2022-03-06,100000065617,84156.22
8890,2022-03-06,100000065616,87428.358
8892,2022-03-06,100000065615,85360.09
8894,2022-03-06,100000065614,86289.635
8896,2022-03-06,100000065613,87217.861
8898,2022-03-06,100000065612,88201.635
8900,2022-03-06,100000065611,86456.866
8902,2022-03-06,100000065609,83362.175
8904,2022-03-06,100000065608,85529.615
8906,2022-03-06,100000065607,85099.829
8908,2022-03-06,100000065606,90378.464
8910,2022-03-06,100000062385,52806.877
8912,2022-03-06,100000062387,56523.848
8914,2022-03-06,100000062388,59383.988
8916,2022-03-06,100000062389,56481.379
8918,2022-03-06,100000062386,56423.03
8920,2022-03-06,100000062399,62284.591
8922,2022-03-06,100000062398,60444.321
8924,2022-03-06,100000062397,63442.466
8926,2022-03-06,100000062396,62819.41
8928,2022-03-06,100000062395,62743.949
8930,2022-03-06,100000062390,66749.357
8932,2022-03-06,100000062392,64964.785
8934,2022-03-06,100000062394,65505.266
8936,2022-03-06,100000062393,60251.614
8938,2022-03-06,100000062391,65066.108
8941,2022-03-06,100000062382,80982.748
8943,2022-03-06,100000062381,82075.367
8945,2022-03-06,100000065976,84194.313
8947,2022-03-06,100000065975,80128.135
8949,2022-03-06,100000062380,80935.443
8952,2022-03-06,100000065974,83159.211
8953,2022-03-06,100000065972,83761.642
8955,2022-03-06,100000065971,83626.263
8957,2022-03-06,100000065970,85769.978
8959,2022-03-06,100000065969,80606.957
8961,2022-03-06,100000062376,95620.791
8963,2022-03-06,100000062377,97112.143
8965,2022-03-06,100000062379,96287.373
8967,2022-03-06,100000062373,97384.625
8969,2022-03-06,100000062372,97438.403
8971,2022-03-06,100000062371,98261.157
8973,2022-03-06,100000062370,102055.733
8975,2022-03-06,100000062369,98490.339
8977,2022-03-06,100000028868,97330.477
8979,2022-03-05,100000065981,43428.339
8981,2022-03-05,100000065980,43865.701
8983,2022-03-05,100000065979,43181.945
8985,2022-03-05,100000065978,43328.473
8987,2022-03-05,100000065977,42517.862
8989,2022-03-05,100000065635,62189.422
8991,2022-03-05,100000065636,59525.647
8993,2022-03-05,100000065634,60907.034
8995,2022-03-05,100000065633,59527.311
8997,2022-03-05,100000065631,58780.544
8999,2022-03-05,100000065629,62372.605
9001,2022-03-05,100000065632,59436.572
9003,2022-03-05,100000065630,62201.731
9005,2022-03-05,100000065628,55048.605
9007,2022-03-05,100000065627,62924.898
9009,2022-03-05,100000065625,61722.626
9011,2022-03-05,100000065623,64951.459
9013,2022-03-05,100000065624,63501.507
9015,2022-03-05,100000065626,64334.487
9017,2022-03-05,100000065643,71253.663
9019,2022-03-05,100000065641,72278.714
9021,2022-03-05,100000065638,71571.063
9023,2022-03-05,100000065639,73568.302
9025,2022-03-05,100000065637,74287.538
9027,2022-03-05,100000065640,71766.553
9029,2022-03-05,100000065622,83597.319
9031,2022-03-05,100000065620,85769.895
9033,2022-03-05,100000065619,81193.379
9035,2022-03-05,100000065617,84150.0
9037,2022-03-05,100000065616,87417.49
9039,2022-03-05,100000065615,85348.23
9041,2022-03-05,100000065614,86279.255
9043,2022-03-05,100000065613,87205.861
9044,2022-03-07,100000084412,26568.0
9047,2022-03-05,100000065612,88190.872
9049,2022-03-05,100000065611,86444.916
9051,2022-03-05,100000065609,83350.175
9053,2022-03-05,100000065608,85517.715
9055,2022-03-05,100000065607,85087.829
9057,2022-03-05,100000065606,90366.464
9059,2022-03-05,100000062385,52795.187
9061,2022-03-07,100000084411,28431.0
9062,2022-03-05,100000062387,56512.008
9065,2022-03-05,100000062388,59372.088
9067,2022-03-05,100000062389,56474.929
9068,2022-03-05,100000062386,56412.238
9070,2022-03-05,100000062399,62272.631
9072,2022-03-05,100000062398,60432.331
9074,2022-03-05,100000062397,63432.002
9076,2022-03-05,100000062396,62807.78
9078,2022-03-05,100000062395,62734.483
9080,2022-03-05,100000062390,66738.416
9082,2022-03-05,100000062392,64953.105
9084,2022-03-05,100000062394,65493.426
9085,2022-03-07,100000084410,29017.0
9088,2022-03-05,100000062393,60239.674
9090,2022-03-05,100000062391,65054.238
9092,2022-03-05,100000062384,80268.419
9094,2022-03-05,100000062382,80971.74
9096,2022-03-05,100000062381,82063.397
9098,2022-03-07,100000084409,29094.0
9099,2022-03-05,100000065976,84182.373
9102,2022-03-05,100000065975,80116.135
9104,2022-03-05,100000062380,80923.563
9106,2022-03-05,100000065967,80863.907
9108,2022-03-05,100000065974,83148.256
9110,2022-03-05,100000065972,83749.682
9112,2022-03-07,100000084408,29109.0
9113,2022-03-05,100000065971,83614.513
9116,2022-03-05,100000065970,85769.838
9118,2022-03-05,100000065969,80595.617
9120,2022-03-05,100000065968,83509.674
9121,2022-03-05,100000062376,95609.949
9123,2022-03-05,100000062377,97101.015
9125,2022-03-05,100000062379,96276.408
9127,2022-03-05,100000062373,97373.713
9129,2022-03-05,100000062372,97427.455
9132,2022-03-05,100000062371,98250.844
9134,2022-03-05,100000062370,102043.733
9136,2022-03-05,100000062369,98478.389
9138,2022-03-05,100000028868,97318.677
9140,2022-03-07,100000084406,29564.0
9142,2022-03-07,100000084405,29050.0
9144,2022-03-07,100000084404,29191.0
9146,2022-03-07,100000084403,30023.0
9148,2022-03-07,100000084403,30011.0
9150,2022-03-07,100000084401,30337.0
9152,2022-03-07,100000084400,26615.0
9154,2022-03-07,100000084399,29926.0
9156,2022-03-07,100000084397,29477.0
9158,2022-03-07,100000084396,31645.0
9161,2022-03-05,100000065977,42506.232
9164,2022-03-05,100000065633,59515.701
9167,2022-03-05,100000065629,62361.905
9169,2022-03-05,100000065632,59425.292
9172,2022-03-05,100000065625,61711.066
9177,2022-03-05,100000065620,85757.895
9180,2022-03-05,100000065613,87195.341
9182,2022-03-05,100000065612,88178.872
9185,2022-03-05,100000062388,59361.258
9187,2022-03-05,100000062389,56472.229
9189,2022-03-05,100000062399,62261.051
9191,2022-03-05,100000062397,63420.002
9195,2022-03-05,100000062384,80258.481
9198,2022-03-05,100000065975,80105.127
9200,2022-03-05,100000065968,83507.674
9202,2022-03-05,100000062373,97361.773
9204,2022-03-05,100000062369,98468.809
9206,2022-03-04,100000065977,42494.272
9208,2022-03-04,100000065633,59504.331
9210,2022-03-04,100000065629,62349.905
9214,2022-03-04,100000065625,61699.066
9217,2022-03-04,100000065613,87195.091
9219,2022-03-04,100000062388,59349.298
9224,2022-03-04,100000062397,63408.042
9227,2022-03-04,100000065975,80093.237
9229,2022-03-04,100000065968,83496.104
9231,2022-03-04,100000065977,42483.222
9234,2022-03-04,100000065625,61692.676
9237,2022-03-04,100000062388,59337.318
9241,2022-03-04,100000062397,63396.132
9244,2022-03-04,100000065968,83490.944
9246,2022-03-03,100000065977,42472.43
9248,2022-03-07,100000084412,26556.0
9250,2022-03-07,100000084411,28419.0
9252,2022-03-07,100000084410,29005.0
9254,2022-03-07,100000084409,29084.0
9257,2022-03-03,100000065625,61680.856
9258,2022-03-07,100000084408,29097.0
9262,2022-03-07,100000084406,29552.0
9264,2022-03-07,100000084405,29038.0
9266,2022-03-07,100000084404,29179.0
9269,2022-03-03,100000062388,59330.328
9273,2022-03-03,100000062397,63385.542
9276,2022-03-03,100000062381,82051.427
9278,2022-03-07,100000084401,30325.0
9280,2022-03-03,100000065968,83484.294
9281,2022-03-07,100000084400,26603.0
9283,2022-03-07,100000084399,29914.0
9285,2022-03-07,100000084397,29476.0
9287,2022-03-07,100000084396,31633.0
9291,2022-03-03,100000065977,42461.03
9293,2022-03-03,100000065625,61668.856
9295,2022-03-03,100000062388,59318.518
9297,2022-03-03,100000062397,63373.662
9300,2022-03-02,100000065977,42450.15
9302,2022-03-02,100000065625,61656.856
9304,2022-03-02,100000062388,59306.648
9306,2022-03-02,100000062397,63362.694
9308,2022-03-02,100000065968,83479.174
9309,2022-03-06,100000084412,26544.0
9311,2022-03-02,100000065977,42438.62
9312,2022-03-06,100000084411,28410.0
9315,2022-03-06,100000084410,28993.0
9317,2022-03-06,100000084409,29072.0
9319,2022-03-06,100000084408,29085.0
9321,2022-03-06,100000084407,27633.0
9323,2022-03-06,100000084405,29026.0
9325,2022-03-02,100000065625,61645.426
9327,2022-03-06,100000084404,29167.0
9329,2022-03-06,100000084403,29999.0
9331,2022-03-06,100000084402,30174.0
9333,2022-03-06,100000084401,30313.0
9335,2022-03-06,100000084400,26592.0
9337,2022-03-06,100000084399,29902.0
9340,2022-03-06,100000084397,29464.0
9342,2022-03-02,100000062397,63350.814
9344,2022-03-06,100000084396,31621.0
9347,2022-03-02,100000065968,83474.634
9349,2022-03-01,100000065977,42427.768
9351,2022-03-01,100000065625,61633.426
9354,2022-03-01,100000062397,63338.954
9357,2022-03-01,100000065968,83472.214
